latitude;longitude
42.15468135;-79.99094521
42.15469035;-79.99092079
42.1546994;-79.99089644
42.15470852;-79.99087206
42.15471764;-79.99084768
42.15472682;-79.99082343
42.154736;-79.99079921
42.15474505;-79.99077497
42.15475401;-79.99075065
42.15476299;-79.99072646
42.15477198;-79.99070221
42.15478098;-79.99067801
42.15479002;-79.99065385
42.15479898;-79.9906296
42.15480784;-79.99060532
42.15481671;-79.99058106
42.15482559;-79.99055681
42.15483458;-79.99053261
42.15484355;-79.99050846
42.15485242;-79.99048421
42.15486134;-79.99046
42.15487022;-79.99043578
42.15487906;-79.99041144
42.15488787;-79.99038716
42.15489691;-79.99036302
42.15490591;-79.99033882
42.1549148;-79.9903145
42.15492365;-79.99029013
42.15493245;-79.9902657
42.1549413;-79.99024131
42.15495026;-79.99021705
42.15495915;-79.99019271
42.15496799;-79.99016837
42.15497687;-79.99014408
42.15498567;-79.9901197
42.15499437;-79.99009529
42.1550031;-79.99007095
42.1550117;-79.99004658
42.15502033;-79.9900222
42.15502905;-79.98999786
42.15503784;-79.98997353
42.1550467;-79.98994924
42.15505562;-79.98992497
42.15506455;-79.98990071
42.15507348;-79.9898764
42.1550824;-79.98985215
42.15509118;-79.98982771
42.15510004;-79.98980328
42.15510896;-79.98977893
42.15511788;-79.98975446
42.15512686;-79.9897301
42.1551358;-79.98970567
42.15514462;-79.98968122
42.15515344;-79.98965679
42.15516232;-79.98963247
42.1551712;-79.98960808
42.15518011;-79.98958376
42.15518909;-79.98955954
42.155198;-79.98953522
42.15520689;-79.98951092
42.15521583;-79.98948666
42.15522479;-79.9894624
42.15523383;-79.98943815
42.15524288;-79.98941399
42.15525199;-79.98938979
42.1552611;-79.98936563
42.15527028;-79.98934152
42.15527945;-79.98931733
42.15528864;-79.98929325
42.15529786;-79.98926919
42.15530704;-79.98924513
42.15531623;-79.98922109
42.15532541;-79.98919708
42.15533446;-79.98917292
42.15534352;-79.98914883
42.15535254;-79.98912474
42.1553615;-79.98910063
42.15537046;-79.9890766
42.15537933;-79.98905249
42.15538809;-79.98902829
42.1553969;-79.9890041
42.15540576;-79.98897993
42.15541461;-79.9889557
42.1554235;-79.98893149
42.15543233;-79.98890726
42.15544112;-79.98888292
42.15544993;-79.9888586
42.15545875;-79.98883426
42.15546756;-79.98880992
42.1554764;-79.9887856
42.15548519;-79.98876124
42.15549387;-79.98873681
42.1555026;-79.9887124
42.15551132;-79.98868807
42.15552002;-79.98866368
42.15552884;-79.9886393
42.15553773;-79.98861491
42.15554656;-79.98859045
42.15555551;-79.98856607
42.15556445;-79.98854167
42.15557333;-79.98851719
42.15558227;-79.98849281
42.15559123;-79.98846849
42.15560016;-79.98844408
42.15560911;-79.98841978
42.15561806;-79.9883954
42.15562699;-79.98837104
42.15563587;-79.98834667
42.15564468;-79.9883223
42.15565343;-79.98829798
42.15566221;-79.98827376
42.15567096;-79.98824959
42.15567964;-79.98822532
42.15568839;-79.98820115
42.1556972;-79.98817693
42.15570596;-79.98815272
42.15571477;-79.98812852
42.15572366;-79.98810425
42.15573245;-79.98807991
42.15574144;-79.98805561
42.1557504;-79.98803132
42.15575923;-79.98800689
42.15576807;-79.9879825
42.15577693;-79.98795809
42.15578572;-79.98793363
42.15579459;-79.98790922
42.1558035;-79.9878848
42.15581236;-79.98786039
42.15582128;-79.98783606
42.15583021;-79.98781182
42.15583917;-79.98778755
42.15584816;-79.98776333
42.15585715;-79.98773918
42.15586616;-79.98771505
42.15587519;-79.98769095
42.15588418;-79.98766681
42.15589308;-79.98764256
42.15590197;-79.98761826
42.15591093;-79.987594
42.15591985;-79.98756963
42.1559288;-79.98754532
42.15593776;-79.98752101
42.15594662;-79.98749668
42.15595546;-79.98747238
42.15596433;-79.98744812
42.15597318;-79.98742383
42.1559821;-79.98739961
42.15599105;-79.98737536
42.15599988;-79.98735101
42.15600872;-79.98732675
42.15601751;-79.98730247
42.1560263;-79.98727817
42.1560351;-79.9872539
42.15604386;-79.98722963
42.15605253;-79.98720531
42.15606124;-79.98718107
42.15607;-79.98715686
42.15607876;-79.9871326
42.15608754;-79.98710837
42.15609638;-79.98708414
42.1561052;-79.98705976
42.15611417;-79.98703545
42.15612326;-79.98701114
42.15613231;-79.98698683
42.15614133;-79.98696245
42.15615027;-79.98693809
42.15615922;-79.98691372
42.15616821;-79.98688947
42.15617725;-79.98686519
42.15618629;-79.98684086
42.1561953;-79.98681656
42.15620426;-79.98679216
42.15621311;-79.98676774
42.15622196;-79.98674334
42.15623079;-79.98671901
42.15623956;-79.98669455
42.15624833;-79.98667016
42.15625712;-79.98664573
42.15626591;-79.98662126
42.15627469;-79.98659685
42.15628352;-79.98657243
42.15629234;-79.98654798
42.15630112;-79.9865235
42.15630985;-79.98649903
42.15631855;-79.98647448
42.15632724;-79.98644994
42.1563359;-79.98642531
42.15634454;-79.98640068
42.1563532;-79.98637612
42.1563619;-79.98635151
42.15637056;-79.98632686
42.15637919;-79.98630224
42.15638785;-79.98627775
42.15639645;-79.9862532
42.15640506;-79.98622871
42.15641378;-79.98620426
42.15642237;-79.98617975
42.15643092;-79.98615528
42.15643946;-79.98613083
42.15644798;-79.98610637
42.15645653;-79.98608191
42.15646511;-79.98605748
42.15647371;-79.98603301
42.15648241;-79.98600866
42.15649111;-79.98598433
42.15649972;-79.98595993
42.15650828;-79.98593553
42.15651688;-79.98591121
42.15652548;-79.98588688
42.15653403;-79.98586252
42.15654255;-79.98583817
42.15655096;-79.9858137
42.15655936;-79.98578926
42.15656772;-79.98576483
42.15657611;-79.98574038
42.15658449;-79.98571587
42.15659286;-79.98569128
42.15660123;-79.98566664
42.15660957;-79.98564187
42.15661793;-79.98561715
42.15662639;-79.98559241
42.15663491;-79.98556772
42.15664332;-79.985543
42.15665168;-79.98551821
42.15665997;-79.98549348
42.15666834;-79.98546875
42.15667663;-79.98544405
42.15668479;-79.98541935
42.15669276;-79.98539465
42.15670061;-79.98536983
42.15670841;-79.98534505
42.15671634;-79.98532038
42.15672426;-79.98529555
42.1567323;-79.98527082
42.15674041;-79.98524609
42.15674838;-79.9852213
42.15675624;-79.98519645
42.15676411;-79.9851717
42.15677185;-79.98514679
42.15677963;-79.98512186
42.15678757;-79.98509703
42.15679551;-79.9850721
42.15680337;-79.98504716
42.1568113;-79.98502229
42.15681918;-79.98499734
42.15682702;-79.98497233
42.15683492;-79.98494748
42.15684284;-79.9849226
42.15685078;-79.98489774
42.15685872;-79.98487295
42.15686674;-79.98484818
42.15687477;-79.9848234
42.15688294;-79.98479868
42.15689102;-79.98477388
42.15689919;-79.98474908
42.15690734;-79.98472432
42.15691554;-79.98469954
42.15692374;-79.98467482
42.156932;-79.9846502
42.15694016;-79.98462548
42.15694825;-79.98460073
42.15695631;-79.98457598
42.15696421;-79.98455113
42.15697207;-79.98452621
42.15697994;-79.98450131
42.15698778;-79.98447631
42.15699559;-79.9844513
42.15700332;-79.98442628
42.15701093;-79.98440118
42.15701839;-79.98437605
42.15702592;-79.98435101
42.15703352;-79.98432606
42.15704125;-79.98430116
42.15704905;-79.98427626
42.15705689;-79.98425122
42.15706475;-79.98422614
42.15707257;-79.98420117
42.15708047;-79.98417611
42.15708852;-79.98415113
42.1570966;-79.98412609
42.1571047;-79.98410103
42.15711276;-79.98407586
42.15712063;-79.98405069
42.15712835;-79.98402554
42.15713599;-79.98400043
42.15714348;-79.98397541
42.15715072;-79.98395027
42.15715786;-79.98392519
42.15716505;-79.98390024
42.15717216;-79.98387524
42.1571793;-79.9838502
42.15718647;-79.98382514
42.15719368;-79.98380007
42.15720099;-79.98377499
42.15720833;-79.98375004
42.1572157;-79.98372505
42.15722296;-79.98369998
42.15723024;-79.98367489
42.15723751;-79.98364981
42.15724478;-79.98362471
42.15725199;-79.98359955
42.1572591;-79.98357438
42.15726623;-79.98354921
42.15727339;-79.98352402
42.15728061;-79.98349871
42.15728792;-79.98347338
42.15729537;-79.98344814
42.15730273;-79.98342279
42.15730996;-79.98339733
42.15731729;-79.98337191
42.15732462;-79.98334655
42.15733189;-79.98332111
42.1573392;-79.98329575
42.15734637;-79.98327031
42.15735344;-79.98324484
42.15736066;-79.98321944
42.15736784;-79.983194
42.15737503;-79.98316853
42.15738227;-79.98314306
42.15738948;-79.98311758
42.15739672;-79.98309214
42.15740398;-79.98306679
42.15741115;-79.98304134
42.15741823;-79.98301586
42.15742533;-79.98299043
42.15743239;-79.9829649
42.1574394;-79.98293928
42.15744654;-79.98291376
42.15745369;-79.98288825
42.15746079;-79.98286268
42.15746793;-79.98283727
42.15747509;-79.98281183
42.15748215;-79.98278635
42.15748911;-79.98276088
42.15749604;-79.9827354
42.15750297;-79.98270999
42.15750996;-79.98268461
42.15751696;-79.98265925
42.15752393;-79.98263379
42.15753085;-79.9826084
42.15753779;-79.98258301
42.15754468;-79.98255767
42.15755169;-79.98253242
42.15755863;-79.9825071
42.15756547;-79.98248168
42.15757238;-79.98245626
42.1575794;-79.98243094
42.15758642;-79.9824056
42.15759355;-79.98238033
42.15760072;-79.98235502
42.15760778;-79.98232963
42.15761486;-79.98230423
42.15762192;-79.98227884
42.15762898;-79.98225354
42.15763604;-79.98222818
42.15764304;-79.9822028
42.15764985;-79.98217728
42.15765662;-79.98215177
42.1576635;-79.98212626
42.15767035;-79.98210073
42.15767723;-79.98207518
42.15768407;-79.98204966
42.1576908;-79.98202421
42.15769751;-79.98199885
42.15770416;-79.98197351
42.15771072;-79.98194808
42.15771725;-79.98192266
42.1577238;-79.98189719
42.15773042;-79.98187173
42.15773713;-79.98184633
42.15774393;-79.98182086
42.15775061;-79.98179529
42.15775732;-79.9817698
42.15776398;-79.9817443
42.15777076;-79.98171883
42.15777768;-79.98169335
42.15778462;-79.98166777
42.15779152;-79.98164215
42.15779843;-79.98161661
42.15780519;-79.98159101
42.15781191;-79.98156537
42.15781875;-79.98153992
42.1578256;-79.98151444
42.15783246;-79.98148886
42.15783947;-79.98146337
42.15784657;-79.98143782
42.1578535;-79.98141221
42.15786037;-79.9813867
42.15786711;-79.98136112
42.15787367;-79.98133555
42.15788018;-79.98130999
42.1578866;-79.98128439
42.15789306;-79.98125866
42.1578996;-79.98123296
42.1579062;-79.98120724
42.15791278;-79.9811815
42.15791932;-79.98115585
42.15792591;-79.98113016
42.15793249;-79.98110443
42.15793926;-79.98107869
42.15794609;-79.98105301
42.15795282;-79.98102727
42.15795954;-79.98100158
42.15796636;-79.98097587
42.15797314;-79.98095011
42.1579799;-79.98092439
42.1579866;-79.98089864
42.15799329;-79.98087297
42.15799994;-79.98084737
42.1580066;-79.98082175
42.1580132;-79.98079598
42.15801987;-79.98077033
42.15802656;-79.98074472
42.15803308;-79.98071905
42.15803947;-79.98069337
42.1580459;-79.98066773
42.1580524;-79.98064217
42.15805896;-79.98061662
42.15806552;-79.98059113
42.15807207;-79.98056563
42.15807865;-79.98054024
42.15808529;-79.98051489
42.15809189;-79.98048952
42.15809861;-79.98046423
42.15810528;-79.98043895
42.15811176;-79.98041357
42.15811832;-79.98038829
42.15812505;-79.98036313
42.15813172;-79.98033785
42.15813834;-79.98031243
42.15814492;-79.98028695
42.15815153;-79.98026145
42.15815816;-79.98023599
42.1581648;-79.98021057
42.15817152;-79.98018509
42.15817812;-79.98015955
42.15818473;-79.98013397
42.15819138;-79.98010838
42.15819803;-79.98008282
42.15820473;-79.98005726
42.15821128;-79.98003153
42.15821767;-79.98000586
42.15822413;-79.97998022
42.15823055;-79.97995467
42.15823694;-79.97992913
42.15824328;-79.97990358
42.15824959;-79.9798779
42.15825597;-79.97985233
42.15826237;-79.97982682
42.15826874;-79.97980122
42.15827515;-79.9797756
42.15828159;-79.97974984
42.15828802;-79.97972404
42.15829453;-79.97969831
42.15830102;-79.97967265
42.15830729;-79.97964684
42.15831354;-79.97962101
42.15831989;-79.9795953
42.15832632;-79.97956955
42.15833281;-79.97954385
42.15833943;-79.97951812
42.15834601;-79.97949229
42.15835269;-79.97946642
42.15835943;-79.97944057
42.15836623;-79.97941472
42.15837309;-79.97938896
42.15837991;-79.97936321
42.15838663;-79.97933739
42.15839339;-79.97931163
42.15840024;-79.97928608
42.15840695;-79.97926049
42.15841361;-79.97923483
42.15842025;-79.97920921
42.1584269;-79.97918355
42.15843358;-79.97915794
42.15844034;-79.97913245
42.15844703;-79.97910688
42.15845361;-79.97908123
42.15846014;-79.97905555
42.15846665;-79.97902988
42.15847319;-79.97900423
42.15847987;-79.97897869
42.15848657;-79.97895315
42.1584932;-79.97892761
42.15849978;-79.97890205
42.15850626;-79.97887639
42.15851289;-79.97885071
42.15851968;-79.97882518
42.15852641;-79.9787996
42.15853298;-79.97877396
42.15853947;-79.97874831
42.15854603;-79.97872274
42.15855265;-79.97869718
42.1585593;-79.97867168
42.15856586;-79.97864605
42.15857246;-79.9786205
42.15857914;-79.97859496
42.1585857;-79.97856937
42.15859234;-79.97854373
42.15859907;-79.97851811
42.15860567;-79.97849248
42.15861224;-79.97846681
42.15861894;-79.9784413
42.15862563;-79.97841572
42.15863228;-79.97839012
42.15863894;-79.9783645
42.15864563;-79.97833886
42.15865233;-79.97831318
42.15865906;-79.97828745
42.15866576;-79.97826176
42.1586725;-79.97823615
42.15867919;-79.97821059
42.15868586;-79.978185
42.15869258;-79.97815944
42.15869931;-79.97813385
42.15870599;-79.97810818
42.15871264;-79.97808249
42.1587194;-79.97805697
42.15872618;-79.97803162
42.15873315;-79.97800628
42.15874018;-79.97798094
42.15874711;-79.97795544
42.15875398;-79.97792992
42.15876085;-79.97790448
42.15876771;-79.97787898
42.15877463;-79.97785348
42.15878161;-79.977828
42.15878858;-79.97780254
42.15879551;-79.97777702
42.15880248;-79.97775152
42.15880945;-79.97772591
42.15881638;-79.97770019
42.15882335;-79.97767448
42.15883031;-79.97764882
42.15883734;-79.97762321
42.15884442;-79.9775977
42.1588515;-79.97757226
42.15885836;-79.97754676
42.15886516;-79.97752128
42.15887201;-79.97749584
42.1588788;-79.97747044
42.15888551;-79.9774451
42.1588922;-79.97741979
42.15889893;-79.97739449
42.15890573;-79.9773693
42.15891256;-79.97734405
42.1589194;-79.97731867
42.15892629;-79.97729329
42.15893313;-79.97726778
42.15893999;-79.97724229
42.15894717;-79.97721692
42.1589543;-79.97719146
42.15896132;-79.97716601
42.15896838;-79.97714057
42.15897547;-79.97711532
42.15898271;-79.97709013
42.15899015;-79.97706509
42.15899761;-79.97703994
42.15900499;-79.97701478
42.15901245;-79.97698963
42.15902001;-79.97696453
42.15902755;-79.97693948
42.15903521;-79.97691449
42.15904286;-79.97688957
42.15905036;-79.97686453
42.15905787;-79.97683958
42.15906552;-79.97681462
42.15907318;-79.9767896
42.15908091;-79.97676453
42.15908866;-79.97673942
42.15909636;-79.97671427
42.15910412;-79.97668912
42.1591119;-79.976664
42.15911967;-79.97663882
42.15912746;-79.9766137
42.15913532;-79.97658862
42.15914315;-79.97656352
42.15915105;-79.97653849
42.15915897;-79.97651345
42.1591669;-79.97648842
42.15917492;-79.97646343
42.15918297;-79.97643854
42.15919105;-79.97641361
42.15919914;-79.9763887
42.15920722;-79.97636382
42.15921528;-79.97633893
42.15922332;-79.97631405
42.15923147;-79.97628925
42.15923966;-79.97626453
42.15924775;-79.97623974
42.15925584;-79.97621494
42.15926393;-79.97619011
42.15927205;-79.9761653
42.15928021;-79.9761405
42.15928825;-79.97611564
42.15929646;-79.97609089
42.15930474;-79.97606618
42.15931295;-79.97604136
42.15932126;-79.97601654
42.15932959;-79.97599179
42.15933783;-79.97596691
42.15934613;-79.97594214
42.15935448;-79.9759174
42.15936286;-79.97589265
42.15937121;-79.97586793
42.15937963;-79.97584322
42.15938801;-79.97581852
42.15939645;-79.97579381
42.1594049;-79.97576919
42.15941335;-79.97574453
42.15942175;-79.97571995
42.15943017;-79.9756954
42.15943861;-79.9756709
42.15944709;-79.9756465
42.15945566;-79.97562208
42.15946419;-79.97559764
42.1594728;-79.97557323
42.15948151;-79.97554893
42.15949022;-79.97552455
42.15949899;-79.97550025
42.1595079;-79.97547602
42.15951675;-79.97545166
42.15952561;-79.97542732
42.15953455;-79.97540294
42.15954343;-79.97537842
42.15955233;-79.97535385
42.15956136;-79.97532938
42.15957032;-79.97530485
42.15957932;-79.97528038
42.15958844;-79.97525607
42.1595975;-79.97523173
42.15960649;-79.9752074
42.15961537;-79.97518304
42.15962416;-79.97515864
42.15963298;-79.97513431
42.15964181;-79.97511001
42.15965058;-79.97508566
42.15965941;-79.97506141
42.15966823;-79.97503716
42.15967693;-79.9750128
42.15968562;-79.97498845
42.15969435;-79.97496416
42.15970307;-79.97493986
42.15971177;-79.97491555
42.15972047;-79.97489127
42.15972911;-79.97486693
42.15973776;-79.9748426
42.15974646;-79.97481827
42.15975514;-79.97479381
42.15976382;-79.97476938
42.15977259;-79.97474492
42.15978139;-79.9747205
42.15979033;-79.97469616
42.15979932;-79.97467191
42.15980829;-79.97464752
42.1598173;-79.97462317
42.15982642;-79.97459898
42.1598355;-79.97457466
42.15984455;-79.97455034
42.15985358;-79.97452601
42.15986251;-79.97450167
42.15987146;-79.97447735
42.15988048;-79.97445315
42.15988947;-79.97442889
42.15989852;-79.97440468
42.15990764;-79.97438058
42.15991681;-79.9743565
42.159926;-79.97433248
42.15993525;-79.97430849
42.15994439;-79.97428447
42.15995355;-79.97426044
42.15996275;-79.9742365
42.15997191;-79.97421248
42.15998101;-79.97418839
42.15999009;-79.97416431
42.15999908;-79.97414011
42.16000798;-79.97411589
42.16001687;-79.97409164
42.16002571;-79.97406738
42.1600345;-79.97404309
42.16004328;-79.9740188
42.16005199;-79.97399445
42.16006068;-79.97397014
42.16006936;-79.97394585
42.16007799;-79.97392147
42.16008663;-79.97389712
42.16009534;-79.97387282
42.16010403;-79.97384851
42.16011274;-79.97382424
42.16012147;-79.9738
42.16013021;-79.97377574
42.16013896;-79.97375152
42.16014778;-79.97372734
42.16015655;-79.9737031
42.16016536;-79.9736789
42.16017424;-79.97365475
42.16018314;-79.97363061
42.16019213;-79.97360653
42.16020119;-79.97358241
42.16021018;-79.97355826
42.16021921;-79.97353409
42.16022829;-79.97351003
42.16023739;-79.97348588
42.16024646;-79.97346176
42.16025558;-79.97343758
42.16026463;-79.97341333
42.1602737;-79.97338906
42.1602828;-79.9733648
42.16029184;-79.97334051
42.16030093;-79.9733162
42.16031003;-79.97329193
42.16031909;-79.97326752
42.16032816;-79.97324314
42.16033726;-79.9732187
42.16034628;-79.97319426
42.16035529;-79.97316983
42.16036428;-79.97314555
42.16037316;-79.9731213
42.16038198;-79.97309701
42.16039074;-79.97307272
42.16039948;-79.97304835
42.1604082;-79.97302406
42.16041694;-79.97299983
42.16042568;-79.97297555
42.16043447;-79.97295129
42.16044332;-79.97292705
42.16045223;-79.97290284
42.16046116;-79.97287861
42.16047014;-79.97285438
42.16047914;-79.97283008
42.1604882;-79.97280578
42.16049731;-79.97278146
42.1605064;-79.97275707
42.16051548;-79.97273262
42.16052453;-79.97270819
42.16053349;-79.97268374
42.16054244;-79.97265935
42.16055145;-79.9726351
42.16056046;-79.97261088
42.1605695;-79.97258669
42.16057849;-79.9725625
42.16058743;-79.97253832
42.16059641;-79.97251426
42.16060539;-79.97249025
42.1606143;-79.97246617
42.16062329;-79.97244208
42.16063233;-79.97241811
42.16064134;-79.97239396
42.16065041;-79.97236993
42.16065951;-79.97234592
42.16066848;-79.97232175
42.16067737;-79.97229759
42.1606864;-79.97227344
42.1606954;-79.97224927
42.16070434;-79.97222499
42.16071327;-79.97220079
42.16072216;-79.97217653
42.16073102;-79.97215233
42.1607399;-79.97212816
42.16074871;-79.97210392
42.16075742;-79.97207963
42.16076613;-79.97205535
42.1607748;-79.97203104
42.16078345;-79.97200667
42.16079213;-79.97198239
42.1608008;-79.97195807
42.16080945;-79.97193374
42.1608181;-79.9719094
42.16082674;-79.97188496
42.16083539;-79.97186052
42.16084411;-79.97183606
42.16085285;-79.97181158
42.16086157;-79.97178706
42.16087029;-79.97176253
42.1608791;-79.97173802
42.16088797;-79.9717136
42.16089684;-79.97168916
42.16090562;-79.97166469
42.16091446;-79.97164024
42.1609233;-79.97161586
42.1609321;-79.97159149
42.16094095;-79.97156717
42.16094986;-79.97154289
42.16095874;-79.9715185
42.16096761;-79.9714941
42.16097649;-79.97146973
42.16098538;-79.97144535
42.16099434;-79.97142107
42.16100332;-79.97139688
42.16101226;-79.97137268
42.16102122;-79.97134854
42.16103022;-79.97132444
42.16103925;-79.97130024
42.16104825;-79.97127601
42.16105727;-79.97125187
42.16106625;-79.97122762
42.16107529;-79.97120345
42.16108438;-79.97117928
42.16109337;-79.97115506
42.1611023;-79.97113077
42.16111119;-79.97110655
42.16111998;-79.9710822
42.1611288;-79.97105786
42.16113767;-79.9710336
42.16114653;-79.97100924
42.16115533;-79.97098492
42.16116421;-79.97096065
42.16117312;-79.97093638
42.16118207;-79.97091209
42.16119108;-79.97088784
42.16120007;-79.97086348
42.16120905;-79.97083908
42.16121813;-79.97081477
42.16122724;-79.9707904
42.16123632;-79.97076603
42.16124537;-79.97074161
42.16125436;-79.97071713
42.16126336;-79.97069259
42.16127242;-79.97066816
42.16128154;-79.97064375
42.16129061;-79.97061935
42.16129962;-79.97059497
42.16130862;-79.97057058
42.16131765;-79.97054624
42.16132673;-79.97052199
42.16133574;-79.97049773
42.1613447;-79.9704734
42.16135371;-79.97044916
42.16136265;-79.97042484
42.16137154;-79.9704005
42.1613804;-79.97037616
42.1613892;-79.97035176
42.16139797;-79.97032734
42.16140681;-79.97030297
42.16141564;-79.97027856
42.16142443;-79.97025409
42.16143323;-79.97022965
42.16144198;-79.97020519
42.16145067;-79.97018075
42.16145936;-79.97015635
42.16146798;-79.97013186
42.16147661;-79.97010747
42.16148532;-79.97008314
42.16149398;-79.9700588
42.16150264;-79.9700344
42.16151137;-79.97001011
42.16152016;-79.96998586
42.16152894;-79.96996147
42.16153774;-79.96993712
42.16154653;-79.96991269
42.16155531;-79.96988828
42.16156414;-79.96986399
42.16157295;-79.96983975
42.16158176;-79.9698155
42.16159053;-79.96979132
42.16159924;-79.96976726
42.16160795;-79.9697433
42.16161669;-79.9697195
42.16162541;-79.96969554
42.16163412;-79.96967152
42.16164297;-79.96964757
42.16165183;-79.9696236
42.1616607;-79.96959949
42.1616697;-79.96957536
42.16167877;-79.96955117
42.16168789;-79.96952688
42.16169702;-79.96950258
42.16170617;-79.96947825
42.16171524;-79.96945386
42.16172429;-79.96942957
42.16173333;-79.96940532
42.16174231;-79.96938106
42.1617513;-79.9693568
42.1617603;-79.96933246
42.16176934;-79.96930804
42.16177847;-79.96928365
42.16178756;-79.96925919
42.16179665;-79.96923472
42.16180577;-79.96921037
42.16181481;-79.96918598
42.16182377;-79.96916152
42.16183278;-79.96913721
42.16184182;-79.96911293
42.16185083;-79.96908859
42.16185985;-79.96906424
42.16186883;-79.96903989
42.16187777;-79.96901556
42.16188675;-79.96899138
42.16189569;-79.96896712
42.16190454;-79.96894281
42.16191343;-79.96891847
42.16192229;-79.96889413
42.16193118;-79.96886973
42.16194016;-79.96884546
42.16194917;-79.96882112
42.1619581;-79.96879671
42.16196713;-79.96877233
42.16197622;-79.96874802
42.16198533;-79.96872372
42.16199449;-79.96869938
42.16200354;-79.96867495
42.16201257;-79.96865038
42.16202161;-79.96862591
42.16203066;-79.9686015
42.16203962;-79.96857707
42.16204855;-79.96855268
42.16205745;-79.96852827
42.16206631;-79.96850388
42.16207525;-79.96847959
42.16208416;-79.96845534
42.16209303;-79.96843104
42.16210193;-79.96840678
42.16211086;-79.96838252
42.16211978;-79.96835825
42.16212873;-79.96833402
42.16213769;-79.96830973
42.16214659;-79.9682853
42.16215554;-79.96826091
42.16216449;-79.96823653
42.16217336;-79.96821199
42.16218226;-79.96818751
42.16219128;-79.96816317
42.16220026;-79.96813885
42.16220917;-79.96811447
42.16221804;-79.96808999
42.16222692;-79.96806544
42.16223595;-79.96804102
42.162245;-79.96801658
42.162254;-79.96799204
42.16226306;-79.96796758
42.16227218;-79.9679432
42.16228122;-79.96791879
42.1622903;-79.96789447
42.16229946;-79.96787023
42.16230849;-79.96784588
42.1623175;-79.96782155
42.16232655;-79.96779735
42.16233554;-79.96777312
42.16234448;-79.96774888
42.16235337;-79.96772455
42.16236215;-79.96770013
42.16237095;-79.96767585
42.16237983;-79.9676516
42.16238865;-79.96762733
42.16239742;-79.96760296
42.16240617;-79.96757864
42.16241487;-79.96755416
42.16242356;-79.9675298
42.16243233;-79.96750555
42.16244113;-79.96748131
42.16244985;-79.96745704
42.1624586;-79.96743276
42.1624674;-79.96740855
42.16247631;-79.96738436
42.16248518;-79.96736023
42.16249397;-79.96733601
42.16250275;-79.96731185
42.16251156;-79.96728776
42.16252038;-79.96726372
42.1625293;-79.96723985
42.16253821;-79.96721591
42.16254697;-79.96719176
42.16255579;-79.96716757
42.16256479;-79.96714352
42.16257375;-79.96711931
42.16258259;-79.96709505
42.16259139;-79.96707074
42.1626001;-79.96704631
42.16260884;-79.96702191
42.16261781;-79.96699771
42.1626268;-79.96697354
42.16263573;-79.96694924
42.16264461;-79.9669249
42.16265344;-79.96690051
42.16266236;-79.96687628
42.16267145;-79.96685221
42.16268041;-79.96682797
42.16268928;-79.96680358
42.16269818;-79.96677917
42.16270717;-79.96675486
42.16271634;-79.9667307
42.16272553;-79.96670647
42.16273456;-79.966682
42.16274362;-79.96665759
42.1627527;-79.96663321
42.16276177;-79.96660885
42.1627708;-79.96658451
42.1627799;-79.96656017
42.16278895;-79.9665358
42.16279804;-79.96651147
42.16280715;-79.96648721
42.16281621;-79.96646279
42.16282525;-79.96643834
42.16283424;-79.96641391
42.16284319;-79.96638935
42.1628522;-79.96636489
42.1628613;-79.96634049
42.16287032;-79.96631606
42.16287927;-79.96629158
42.16288815;-79.96626717
42.16289696;-79.96624272
42.16290585;-79.96621838
42.16291479;-79.96619422
42.16292365;-79.96616993
42.16293246;-79.9661457
42.16294136;-79.96612161
42.16295023;-79.96609749
42.16295914;-79.96607334
42.16296809;-79.96604925
42.16297701;-79.96602512
42.16298594;-79.96600103
42.16299498;-79.9659771
42.16300398;-79.96595302
42.16301285;-79.9659288
42.16302172;-79.96590456
42.16303058;-79.96588031
42.16303955;-79.96585614
42.16304864;-79.96583203
42.16305769;-79.96580775
42.16306668;-79.96578341
42.16307567;-79.96575915
42.16308465;-79.96573492
42.16309365;-79.96571076
42.1631027;-79.96568667
42.16311167;-79.96566253
42.16312061;-79.96563833
42.1631296;-79.96561422
42.16313864;-79.96559006
42.16314769;-79.96556586
42.16315675;-79.96554168
42.16316576;-79.96551743
42.16317467;-79.96549309
42.16318358;-79.96546876
42.16319245;-79.96544438
42.16320131;-79.96541997
42.16321011;-79.96539556
42.16321884;-79.96537108
42.1632276;-79.96534647
42.1632364;-79.96532191
42.16324519;-79.96529718
42.16325398;-79.96527244
42.16326295;-79.96524771
42.16327191;-79.9652229
42.16328091;-79.96519799
42.16329002;-79.9651732
42.16329914;-79.96514838
42.16330823;-79.96512347
42.16331736;-79.96509863
42.16332651;-79.96507374
42.16333576;-79.96504901
42.16334518;-79.96502439
42.16335462;-79.96499975
42.1633641;-79.96497512
42.16337367;-79.96495068
42.16338322;-79.9649263
42.1633928;-79.96490195
42.16340244;-79.96487779
42.16341201;-79.96485361
42.1634215;-79.96482942
42.16343105;-79.96480536
42.16344062;-79.96478131
42.16345015;-79.96475716
42.16345971;-79.964733
42.16346932;-79.96470887
42.16347903;-79.9646847
42.16348875;-79.96466043
42.1634984;-79.96463596
42.16350808;-79.96461148
42.16351791;-79.96458717
42.16352781;-79.9645629
42.16353771;-79.96453859
42.16354764;-79.9645143
42.16355752;-79.96448991
42.16356739;-79.96446546
42.1635774;-79.96444117
42.16358738;-79.96441687
42.16359733;-79.96439251
